line_id,document_ids,tier,score,confidence,auto_post,amount_diff_paise,evidence,n_docs
BL-000747,AR-INV-2026-000765,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000761,AR-INV-2026-000578,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000802,AR-INV-2026-000612,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000812,AR-INV-2026-000894,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000837,AP-RT-2026-000812,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000849,AR-INV-2026-000786,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000864,AR-INV-2026-000872,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000894,AP-VB-2026-000907,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000924,AP-RT-2026-000591,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000948,AR-INV-2026-000985,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000953,AP-RT-2026-000777,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000956,AP-RT-2026-000616,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000962,AR-INV-2026-000857,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001028,AR-INV-2026-000981,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001070,AP-VB-2026-000905,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001072,AP-RT-2026-000731,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001106,AP-VB-2026-000820,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001128,AR-INV-2026-000850,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001161,AR-INV-2026-001081,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001213,AP-VB-2026-000933,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001214,AP-RT-2026-001329,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001225,AR-INV-2026-001349,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001229,AR-INV-2026-001004,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001238,AP-RT-2026-001226,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001262,AR-INV-2026-001080,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001297,AP-RT-2026-001421,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001308,AP-EMI-202608-0,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001314,AP-RT-2026-001394,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001360,AR-INV-2026-001276,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001365,AR-INV-2026-001061,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001418,AR-INV-2026-001314,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001422,AP-RT-2026-001516,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001463,AR-INV-2026-001177,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001537,AP-RT-2026-001342,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001559,AR-INV-2026-001743,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001622,AP-VB-2026-001465,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-001673,AP-VB-2026-001604,t4_amount_exact,0.9,0.92,yes,0,amount_exact_unique,1
BL-000030,AR-INV-2026-000043,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000072,AR-INV-2026-000102,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000079,AR-INV-2026-000251,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000123,AR-INV-2026-000022,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000157,AP-VB-2026-000075,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000158,AP-RT-2026-000133,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000159,AP-VB-2026-000221,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000171,AP-VB-2026-000195,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000197,AP-VB-2026-000139,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000214,AR-INV-2026-000050,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000250,AR-INV-2026-000157,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000365,AR-INV-2026-000339,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000427,AR-INV-2026-000453,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000431,AR-INV-2026-000445,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000444,AP-RT-2026-000430,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000500,AR-INV-2026-000282,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000524,AR-INV-2026-000599,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000537,AP-RT-2026-000590,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000668,AP-VB-2026-000636,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000700,AR-INV-2026-000247,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000715,AP-VB-2026-000742,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000729,AR-INV-2026-000658,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000763,AR-INV-2026-000716,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000799,AP-RT-2026-000739,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000828,AR-INV-2026-000818,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000835,AP-VB-2026-000864,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000920,AP-VB-2026-000588,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000939,AP-EMI-202607-0,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000941,AP-RT-2026-000903,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000984,AR-INV-2026-000919,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001045,AP-RT-2026-001019,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001115,AP-VB-2026-001175,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001117,AP-VB-2026-000888,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001127,AR-INV-2026-000881,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001150,AR-INV-2026-000953,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001274,AP-SALARY-202608-0,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001364,AR-INV-2026-001289,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001380,AP-RT-2026-000914,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001400,AR-INV-2026-000955,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001408,AR-INV-2026-000967,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001419,AR-INV-2026-001453,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001490,AR-INV-2026-001095,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001541,AP-VB-2026-001506,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001558,AR-INV-2026-001488,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001577,AP-VB-2026-001212,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001591,AR-INV-2026-001181,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001594,AR-INV-2026-001492,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001603,AR-INV-2026-001260,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001623,AP-VB-2026-001302,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001642,AP-RT-2026-001731,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-001678,AR-INV-2026-001686,t4_amount_exact,0.9,0.921,yes,0,amount_exact_unique,1
BL-000752,AP-VB-2026-000904,t3_doc_number,0.927,0.922,no,-1305000,doc_ref=VB-2026-000904,1
BL-000862,AP-RT-2026-000853,t3_doc_number,0.934,0.922,no,-352700,doc_ref=RT-2026-000853,1
BL-000056,AP-RT-2026-000037,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000094,AR-INV-2026-000176,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000097,AP-RT-2026-000131,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000115,AP-RT-2026-000353,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000274,AP-VB-2026-000152,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000463,AR-INV-2026-000594,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000482,AP-VB-2026-000542,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000552,AP-VB-2026-000238,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000703,AP-VB-2026-000680,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000770,AR-INV-2026-000927,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000803,AR-INV-2026-001020,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000910,AP-VB-2026-000760,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000989,AP-VB-2026-000890,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001013,AP-VB-2026-000976,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001069,AP-RT-2026-001027,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001113,AP-RT-2026-000778,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001218,AP-VB-2026-001152,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001275,AP-RT-2026-000948,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001310,AP-VB-2026-000994,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001361,AR-INV-2026-001063,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001385,AP-RT-2026-001030,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001412,AR-INV-2026-001076,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001425,AR-INV-2026-001040,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001431,AP-VB-2026-001086,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001568,AP-VB-2026-001515,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-001626,AP-VB-2026-001616,t4_amount_exact,0.9,0.922,yes,0,amount_exact_unique,1
BL-000693,AP-RT-2026-000316,t3_doc_number,0.835,0.923,yes,0,doc_ref=RT-2026-000316,1
BL-000219,AP-VB-2026-000361,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-000436,AP-VB-2026-000262,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-000481,AP-VB-2026-000447,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-000783,AR-INV-2026-000462,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-000854,AP-VB-2026-000993,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-000957,AR-INV-2026-000847,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-001215,AP-RT-2026-001068,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-001417,AR-INV-2026-001014,t4_amount_exact,0.9,0.923,yes,0,amount_exact_unique,1
BL-001041,AP-VB-2026-001029,t3_doc_number,0.94,0.924,no,-4680900,doc_ref=VB-2026-001029,1
BL-000601,AR-INV-2026-000328,t4_amount_exact,0.9,0.924,yes,0,amount_exact_unique,1
BL-000821,AR-INV-2026-000410,t4_amount_exact,0.9,0.924,yes,0,amount_exact_unique,1
BL-001551,AR-INV-2026-001855,t4_amount_exact,0.9,0.924,yes,0,amount_exact_unique,1
BL-001611,AP-VB-2026-001358,t4_amount_exact,0.9,0.924,yes,0,amount_exact_unique,1
BL-000218,AP-VB-2026-000240,t3_doc_number,0.842,0.925,yes,0,doc_ref=VB-2026-000240,1
BL-000492,AP-RT-2026-000294,t3_doc_number,0.905,0.925,no,-2434000,doc_ref=RT-2026-000294,1
BL-001220,AP-RT-2026-001246,t3_doc_number,0.845,0.925,yes,0,doc_ref=RT-2026-001246,1
BL-000003,AP-RENT-202603-0,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000027,AR-INV-2026-000026,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000048,AP-EMI-202604-0,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000080,AP-RT-2026-000164,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000101,AR-INV-2026-000253,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000113,AR-INV-2026-000286,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000114,AR-INV-2026-000166,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000124,AR-INV-2026-000304,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000163,AR-INV-2026-000122,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000189,AP-VB-2026-000141,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000196,AP-RT-2026-000168,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000223,AP-RT-2026-000198,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000229,AR-INV-2026-000181,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000246,AP-VB-2026-000066,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000247,AP-RT-2026-000457,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000255,AP-RT-2026-000065,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000269,AR-INV-2026-000559,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000289,AR-INV-2026-000321,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000302,AP-RENT-202605-0,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000343,AP-RT-2026-000486,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000383,AP-VB-2026-000132,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000384,AP-RT-2026-000234,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000401,AP-RT-2026-000113,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000416,AR-INV-2026-000528,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000420,AP-RT-2026-000418,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000421,AP-RT-2026-000637,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000445,AP-RT-2026-000170,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000466,AR-INV-2026-000611,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000472,AP-RT-2026-000054,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000477,AR-INV-2026-000167,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000487,AR-INV-2026-000145,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000506,AP-VB-2026-000270,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000510,AR-INV-2026-000663,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000568,AP-VB-2026-000485,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000576,AP-RT-2026-000295,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000577,AP-RT-2026-000119,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000580,AP-RT-2026-000852,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000583,AR-INV-2026-000179,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000595,AR-INV-2026-000691,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000651,AR-INV-2026-000257,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000659,AP-VB-2026-000776,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000662,AR-INV-2026-000650,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000670,AP-RT-2026-000699,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000681,AP-VB-2026-000620,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000716,AP-VB-2026-000873,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000724,AP-VB-2026-000657,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000730,AP-VB-2026-000725,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000732,AP-VB-2026-000684,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000735,AP-RT-2026-000355,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000742,AP-RT-2026-000585,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000751,AP-RT-2026-000726,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000757,AP-VB-2026-000474,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000765,AR-INV-2026-000735,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000767,AP-VB-2026-000839,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000786,AP-RT-2026-000769,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000792,AR-INV-2026-000648,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000813,AP-RT-2026-000565,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000852,AP-RT-2026-000996,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000893,AP-VB-2026-001137,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000906,AR-INV-2026-000815,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000917,AR-INV-2026-000879,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000923,AP-VB-2026-000906,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000951,AR-INV-2026-001164,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000976,AR-INV-2026-000940,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000985,AR-INV-2026-000936,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001087,AR-INV-2026-001255,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001112,AP-VB-2026-000833,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001123,AR-INV-2026-000817,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001136,AP-VB-2026-001041,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001140,AP-VB-2026-000859,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001155,AP-VB-2026-000851,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001172,AR-INV-2026-001380,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001181,AP-RT-2026-001085,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001210,AP-RT-2026-001216,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001266,AP-VB-2026-000992,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001272,AR-INV-2026-001484,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001294,AP-RT-2026-001139,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001302,AR-INV-2026-001442,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001323,AP-VB-2026-000995,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001341,AP-VB-2026-001511,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001344,AP-VB-2026-001211,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001356,AP-RT-2026-001303,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001366,AP-VB-2026-001018,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001372,AR-INV-2026-001109,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001373,AR-INV-2026-001429,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001378,AP-RT-2026-001055,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001429,AR-INV-2026-001536,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001433,AP-RT-2026-001269,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001442,AP-VB-2026-001227,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001501,AR-INV-2026-001571,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001508,AP-VB-2026-001512,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001536,AP-RT-2026-001652,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001599,AP-RT-2026-001500,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001606,AP-VB-2026-001288,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001617,AR-INV-2026-001677,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001644,AP-VB-2026-001703,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001657,AP-RT-2026-001857,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001681,AR-INV-2026-001696,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001699,AP-RT-2026-001707,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-001703,AR-INV-2026-001760,t4_amount_exact,0.9,0.925,yes,0,amount_exact_unique,1
BL-000798,AP-VB-2026-000801,t3_doc_number,0.947,0.926,no,-1471700,doc_ref=VB-2026-000801,1
BL-001510,AP-RT-2026-001357,t3_doc_number,0.856,0.927,yes,0,doc_ref=RT-2026-001357,1
BL-000018,AP-VB-2026-000058,t3_doc_number,0.858,0.928,yes,0,doc_ref=VB-2026-000058,1
BL-001209,AP-VB-2026-001171,t3_doc_number,0.918,0.928,no,-3103800,doc_ref=VB-2026-001171,1
BL-001588,AP-RT-2026-001550,t3_doc_number,0.868,0.93,yes,0,doc_ref=RT-2026-001550,1
BL-000456,AR-INV-2026-000641,t3_doc_number,0.875,0.931,yes,0,doc_ref=INV-2026-000641,1
BL-000895,AP-VB-2026-000635,t3_doc_number,0.931,0.931,no,-756400,doc_ref=VB-2026-000635,1
BL-001352,AP-RT-2026-000952,t3_doc_number,0.961,0.931,no,-4237200,doc_ref=RT-2026-000952,1
BL-001353,AP-RT-2026-000930,t3_doc_number,0.94,0.931,no,-3112800,doc_ref=RT-2026-000930,1
BL-000082,AP-RT-2026-000030,t3_doc_number,0.878,0.932,yes,0,doc_ref=RT-2026-000030,1
BL-000467,AP-RT-2026-000711,t3_doc_number,0.882,0.932,yes,0,doc_ref=RT-2026-000711,1
BL-000736,AP-RT-2026-000552,t3_doc_number,0.878,0.932,yes,0,doc_ref=RT-2026-000552,1
BL-000844,AR-INV-2026-000630,t3_doc_number,0.881,0.932,yes,0,doc_ref=INV-2026-000630,1
BL-001280,AR-INV-2026-001192,t3_doc_number,0.943,0.932,no,-345400,doc_ref=INV-2026-001192,1
BL-001581,AP-VB-2026-001151,t3_doc_number,0.882,0.932,yes,0,doc_ref=VB-2026-001151,1
BL-001601,AR-INV-2026-001348,t3_doc_number,0.959,0.932,no,-381100,doc_ref=INV-2026-001348,1
BL-000099,AR-INV-2026-000248,t3_doc_number,0.971,0.933,no,-2031100,doc_ref=INV-2026-000248,1
BL-000136,AP-VB-2026-000080,t3_doc_number,0.886,0.933,yes,0,doc_ref=VB-2026-000080,1
BL-000337,AR-INV-2026-000596,t3_doc_number,0.94,0.933,no,-447100,doc_ref=INV-2026-000596,1
BL-000358,AR-INV-2026-000326,t3_doc_number,0.884,0.933,yes,0,doc_ref=INV-2026-000326,1
BL-000617,AP-VB-2026-000696,t3_doc_number,0.885,0.933,yes,0,doc_ref=VB-2026-000696,1
BL-001167,AP-RT-2026-001008,t3_doc_number,0.885,0.933,yes,0,doc_ref=RT-2026-001008,1
BL-001312,AP-VB-2026-001449,t3_doc_number,0.884,0.933,yes,0,doc_ref=VB-2026-001449,1
BL-001421,AP-RT-2026-001187,t3_doc_number,0.892,0.933,no,-141900,doc_ref=RT-2026-001187,1
BL-001593,AR-INV-2026-001678,t3_doc_number,0.923,0.933,no,-1893800,doc_ref=INV-2026-001678,1
BL-000266,AP-RT-2026-000352,t3_doc_number,0.89,0.934,yes,0,doc_ref=RT-2026-000352,1
BL-000780,AP-RT-2026-000420,t3_doc_number,0.889,0.934,yes,0,doc_ref=RT-2026-000420,1
BL-001182,AP-VB-2026-001056,t3_doc_number,0.98,0.934,no,-1043900,doc_ref=VB-2026-001056,1
BL-001565,AR-INV-2026-001755,t3_doc_number,0.97,0.934,no,-15829800,doc_ref=INV-2026-001755,1
BL-001638,AR-INV-2026-001283,t3_doc_number,0.889,0.934,yes,0,doc_ref=INV-2026-001283,1
BL-000649,AP-VB-2026-000241,t3_doc_number,0.894,0.935,yes,0,doc_ref=VB-2026-000241,1
BL-000978,AR-INV-2026-000918,t3_doc_number,0.895,0.935,yes,0,doc_ref=INV-2026-000918,1
BL-001250,AP-VB-2026-000977,t3_doc_number,0.894,0.935,yes,0,doc_ref=VB-2026-000977,1
BL-001264,AR-INV-2026-000896,t3_doc_number,0.896,0.935,yes,0,doc_ref=INV-2026-000896,1
BL-001293,AP-RT-2026-001266,t3_doc_number,0.979,0.935,no,-1992800,doc_ref=RT-2026-001266,1
